group_id,group_name,technique_id,attack_id,technique_name,nb_utilisations
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d,T1055,Process Injection,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--09a60ea3-a8d1-4ae5-976e-5783248b72a4,T1056.001,Keylogging,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,T1059,Command and Scripting Interpreter,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,T1059.001,PowerShell,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,T1059.003,Windows Command Shell,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,T1059.005,Visual Basic,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--0f4a0c76-ab2d-4cb0-85d3-3f0efb8cba0d,T1059.007,JavaScript,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--b21c3b2d-02e6-45b1-980b-e69051040839,T1068,Exploitation for Privilege Escalation,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c,T1070.004,File Deletion,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--47f2d673-ca62-47e9-929b-1b0be9657611,T1070.006,Timestomp,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,T1071.001,Web Protocols,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--54b4c251-1f0e-4eba-ba6b-dbc7a6f6f06b,T1071.003,Mail Protocols,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--92a78814-b191-47ca-909c-1ccfe3777414,T1072,Software Deployment Tools,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--fdc47f44-dd32-4b99-af5f-209f556f63c2,T1078.003,Local Accounts,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,T1082,System Information Discovery,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,T1083,File and Directory Discovery,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--25659dd6-ea12-45c4-97e6-381e3e4b593e,T1087.001,Local Account,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--830c9528-df21-472c-8c14-a036bf17d665,T1102,Web Service,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,T1105,Ingress Tool Transfer,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,T1112,Modify Registry,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--3489cfc5-640f-4bb3-a103-9137b97de79f,T1135,Network Share Discovery,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--2c4d4e92-0ccf-4a97-b54c-86d662988a53,T1137,Office Application Startup,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6,T1189,Drive-by Compromise,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--be2dcee9-a7a7-4e38-afd6-21b31ecc3d63,T1203,Exploitation for Client Execution,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9,T1204.001,Malicious Link,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,T1204.002,Malicious File,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--09cd431f-eaf4-4d2a-acaf-2a7acfe7ed58,T1216.001,PubPrn,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--840a987a-99bd-4a80-a5c9-0cb2baa6cade,T1218.005,Mshta,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--b97f1d35-4249-4486-a6b5-ee60ccf24fab,T1218.010,Regsvr32,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--045d0922-2310-4e60-b5e4-3302302cb3c5,T1218.011,Rundll32,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--09b130a2-a77e-4af0-a361-f46f9aad1345,T1222.002,Linux and Mac Permissions,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb,T1505.003,Web Shell,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32,T1543.003,Windows Service,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,T1547.001,Registry Run Keys / Startup Folder,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--e624264c-033a-424d-9fd7-fc9c3bbdb03e,T1550.002,Pass the Hash,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--7b211ac6-c815-4189-93a9-ab415deca926,T1550.003,Pass the Ticket,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--341e222a-a6e3-4f6f-b69c-831d792b1580,T1552.002,Credentials in Registry,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--53ac20cd-aca3-406e-9aa0-9fc7fdc60a5a,T1560,Archive Collected Data,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--ec8fc7e2-b356-455c-8db5-2e37be158e7d,T1564.001,Hidden Files and Directories,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--cbb66055-0325-4111-aca0-40547b6ad5b0,T1564.003,Hidden Window,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--f2857333-11d4-45bf-b064-2c28d8525be5,T1564.004,NTFS File Attributes,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,T1566.001,Spearphishing Attachment,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7,T1566.002,Spearphishing Link,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--f1951e8a-500e-4a26-8803-76d95c4554b4,T1569.002,Service Execution,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--bf90d72c-c00b-45e3-b3aa-68560560d4c5,T1570,Lateral Tool Transfer,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--b18eae87-b469-4e14-b454-b171b416bc18,T1571,Non-Standard Port,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--2fee9321-3e71-4cf4-af24-d4d40d355b34,T1574.001,DLL,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--40f5caa0-4cb7-4117-89fc-d421bb493df3,T1583.001,Domains,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--88d31120-5bc7-4ce3-a9c0-7cf147be8e54,T1583.006,Web Services,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--b1ccd744-3f78-4a0e-9bb2-2002057f7928,T1585.001,Social Media Accounts,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0,T1588.002,Tool,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--5282dd9a-d26d-4e16-88b7-7c0f4553daf4,T1589,Gather Victim Identity Information,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--69f897fd-12a9-4c89-ad6a-46d2f3c38262,T1589.002,Email Addresses,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--2d3f5b3c-54ca-4f4d-bb1f-849346d31230,T1598.003,Spearphishing Link,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--3ee16395-03f0-4690-a32e-69ce9ada0f9e,T1608.001,Upload Malware,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--31fe0ba2-62fd-4fd9-9293-4043d84f7fe9,T1608.004,Drive-by Target,1
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,APT32,attack-pattern--75b9a4d2-d4e2-4ca1-9aab-1badd9e05fd0,T1685.005,Clear Windows Event Logs,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90,T1003.001,LSASS Memory,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--1ecfdab8-7d59-4c98-95d4-dc41970f57fc,T1003.004,LSA Secrets,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--6add2ab5-2711-4e9d-87c8-7a0be8531530,T1003.005,Cached Domain Credentials,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144,T1027.013,Encrypted/Encoded File,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--3257eb21-f9a7-4430-8de1-d8b6e288f529,T1040,Network Sniffing,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--fb8d023d-45be-47e9-bc51-f56bcae6435b,T1048.003,Exfiltration Over Unencrypted Non-C2 Protocol,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9,T1053.005,Scheduled Task,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,T1059.001,PowerShell,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,T1059.005,Visual Basic,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--b21c3b2d-02e6-45b1-980b-e69051040839,T1068,Exploitation for Privilege Escalation,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,T1071.001,Web Protocols,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,T1078,Valid Accounts,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--f232fa7a-025c-4d43-abc7-318e81a73d65,T1078.004,Cloud Accounts,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,T1105,Ingress Tool Transfer,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--692074ae-bb62-4a5e-a735-02cb6bde458c,T1110.003,Password Spraying,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--04fd5427-79c7-44ea-ae13-11b24778ff1c,T1132.001,Standard Encoding,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--be2dcee9-a7a7-4e38-afd6-21b31ecc3d63,T1203,Exploitation for Client Execution,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9,T1204.001,Malicious Link,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,T1204.002,Malicious File,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--910906dd-8c0a-475a-9cc1-5e029e2fad58,T1546.003,Windows Management Instrumentation Event Subscription,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,T1547.001,Registry Run Keys / Startup Folder,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--837f9164-50af-4ac0-8219-379d8a74cefc,T1552.001,Credentials In Files,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--8d7bd4f5-3a89-4453-9c82-2c8894d5655e,T1552.006,Group Policy Preferences,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0,T1555,Credentials from Password Stores,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--58a3e6aa-4453-4cc8-a51f-4befe80b31a8,T1555.003,Credentials from Web Browsers,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--00f90846-cbd1-4fc5-9233-df5c2bf2a662,T1560.001,Archive via Utility,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,T1566.001,Spearphishing Attachment,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7,T1566.002,Spearphishing Link,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--b18eae87-b469-4e14-b454-b171b416bc18,T1571,Non-Standard Port,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--24bfaeba-cb0d-4525-b3dc-507c77ecec41,T1573.001,Symmetric Cryptography,1
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0,T1588.002,Tool,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,T1005,Data from Local System,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,T1027,Obfuscated Files or Information,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--c2e147a9-d1a8-4074-811a-d8789202d916,T1027.003,Steganography,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,T1033,System Owner/User Discovery,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--b4b7458f-81f2-4d38-84be-1c5ba0167a52,T1036.001,Invalid Code Signature,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9,T1053.005,Scheduled Task,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d,T1055,Process Injection,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,T1057,Process Discovery,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,T1059,Command and Scripting Interpreter,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,T1059.003,Windows Command Shell,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,T1059.005,Visual Basic,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--cc3502b5-30cc-4473-ad48-42d51a6ef6d1,T1059.006,Python,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,T1071.001,Web Protocols,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,T1082,System Information Discovery,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--be055942-6e63-49d7-9fa1-9cb7d8a8f3f4,T1102.002,Bidirectional Communication,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,T1105,Ingress Tool Transfer,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,T1106,Native API,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--348f1eef-964b-4eb6-bb53-69b3dcb0c643,T1120,Peripheral Device Discovery,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--1035cdf2-3e5f-446f-a7a7-e8f6d7925967,T1123,Audio Capture,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6,T1189,Drive-by Compromise,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--be2dcee9-a7a7-4e38-afd6-21b31ecc3d63,T1203,Exploitation for Client Execution,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,T1204.002,Malicious File,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--ff73aa03-0090-4464-83ac-f89e233c02bc,T1529,System Shutdown/Reboot,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,T1547.001,Registry Run Keys / Startup Folder,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--120d5519-3098-4e1c-9191-2aa61232f073,T1548.002,Bypass User Account Control,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--58a3e6aa-4453-4cc8-a51f-4befe80b31a8,T1555.003,Credentials from Web Browsers,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--232a7e42-cd6e-4902-8fe9-2960f529dd4d,T1559.002,Dynamic Data Exchange,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--0af0ca99-357d-4ba1-805f-674fdfb7bef9,T1561.002,Disk Structure Wipe,1
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,APT37,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,T1566.001,Spearphishing Attachment,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,T1005,Data from Local System,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--deb98323-e13f-4b0c-8d94-175379069062,T1027.002,Software Packing,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,T1033,System Owner/User Discovery,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--bd5b58a4-a52d-4a29-bc0d-3f1d3968eb6b,T1036.003,Rename Legitimate Utilities,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--e51137a5-1cdc-499e-911a-abaedaa5ac86,T1036.006,Space after Filename,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--7e150503-88e7-4861-866b-ff1ac82c4475,T1049,System Network Connections Discovery,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--2acf44aa-542f-4366-b4eb-55ef5747759c,T1053.003,Cron,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9,T1053.005,Scheduled Task,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d,T1055,Process Injection,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--09a60ea3-a8d1-4ae5-976e-5783248b72a4,T1056.001,Keylogging,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,T1057,Process Discovery,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,T1059.001,PowerShell,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,T1059.003,Windows Command Shell,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,T1059.005,Visual Basic,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c,T1070.004,File Deletion,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--47f2d673-ca62-47e9-929b-1b0be9657611,T1070.006,Timestomp,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,T1071.001,Web Protocols,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,T1082,System Information Discovery,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,T1083,File and Directory Discovery,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,T1105,Ingress Tool Transfer,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,T1106,Native API,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--a93494bb-4b80-4ea1-8695-3236a49916fd,T1110,Brute Force,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,T1112,Modify Registry,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--30973a08-aed9-4edf-8604-9084ce1b5c4f,T1115,Clipboard Data,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--3489cfc5-640f-4bb3-a103-9137b97de79f,T1135,Network Share Discovery,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,T1140,Deobfuscate/Decode Files or Information,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6,T1189,Drive-by Compromise,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9,T1204.001,Malicious Link,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,T1204.002,Malicious File,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--5e4a2073-9643-44cb-a0b5-e7f4048446c7,T1217,Browser Information Discovery,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--a6937325-9321-4e2e-bb2b-3ed2d40b2a9d,T1218.001,Compiled HTML File,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--840a987a-99bd-4a80-a5c9-0cb2baa6cade,T1218.005,Mshta,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--365be77f-fc0e-42ee-bac8-4faf806d9336,T1218.007,Msiexec,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--045d0922-2310-4e60-b5e4-3302302cb3c5,T1218.011,Rundll32,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--49fca0d2-685d-41eb-8bd4-05451cc3a742,T1480.002,Mutual Exclusion,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--d45a3d09-b3cf-48f4-9f0f-f521ee5cb05c,T1485,Data Destruction,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--b80d107d-fa0d-4b60-9684-b0433e8bdba0,T1486,Data Encrypted for Impact,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb,T1505.003,Web Shell,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--cba37adb-d6fb-4610-b069-dd04c0643384,T1518.001,Security Software Discovery,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--ff73aa03-0090-4464-83ac-f89e233c02bc,T1529,System Shutdown/Reboot,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32,T1543.003,Windows Service,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--120d5519-3098-4e1c-9191-2aa61232f073,T1548.002,Bypass User Account Control,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,attack-pattern--7e7c2fba-7cca-486c-9582-4c1bb2851961,T1553.005,Mark-of-the-Web Bypass,1
